id,course,name,intro,introformat,grade,globalid,timeopen,timeclose,timelimit,memlimit,nproc,timediscount,discount,allowlate,attempts,keeplatestonly,inputfile,outputfile,presetcode,generator,validator,generatortype,validatortype,validatorlang,showmode,timemodified,completionac
23748,1717,26.【图形】数字菱形,"<p>这是非信息类2013年出的题目，大家来看看，你会做吗？</p>
<p>输入 n 的值，输出如下例（ n=4 ）所示的数字菱形。<br />　 4 <br />　434 <br />?43234 <br />4321234 <br />?43234 <br />　434 <br />　 4 <br /><strong>输入： </strong><br />??? n</p>
<p><strong>输出：</strong><br />? ?数字菱形</p>
<p><strong>友情提示：</strong>同学们总结一下打印星号组成的实心图形程序的编程思路：第一步，打印星号组成的正方形；第二步，改变每行星号的个数，打印每行星号数量不一样的图形；如果是空心图形，每行第一个和最后一个位置输出星号，其他位置输出空格。</p>
<p>现在我们练习输出变化的字符，在打印星号图形的基础上，原来输出*号的位置，将printf(""*"");改为printf(""%2d"",x);当然，原来输出一个*号的地方只占一个字符的位置，现在都要改为2个字符的位置，如果输出的是数字且多于2个，则要是%3d或%4d了。</p>
<p>x是多少呢？则要寻找其规律，就是该输出位置与所在行列的关系。</p>
<p><span style=""color: #000000;"" color=""#000000"">注意给出的测试用例，输出的数字是左对齐啊。</span>不用数组就可以完成。</p>",1,5,,1570838400,1572796500,1,0,0,1572796500,8,0,0,0,,,,,,0,0,,1,1570889337,1
23749,1717,27.【图形】空心的倒三角型,"<div>
<p>??? 请根据要求打印可空心倒三角形。</p>
<h2>输入：</h2>
<p>??? 输入三角形的高度（h <span style=""color: #cc0000;"" color=""#cc0000"">&gt;0</span>）。</p>
<h2>输出：</h2>
<p>??? 打印相应的空心倒三角形。图样参见测试用例。</p>
</div>",1,5,,1570838400,1572796500,1,0,0,1572796500,8,0,0,1,,,,,,0,0,,1,1570889398,1
23750,1717,32. 【字符】组成最大数,"<p>任意输入一个自然数，输出该自然数的各位数字组成的最大数。例如，输入 1593 ，则输出为 9531 。</p>
<p>这道题可以尝试着用数组。</p>
<p>输入：自然数 n</p>
<p>输出：各位数字组成的最大数</p>",1,5,,1571443200,1573401300,1,0,0,1573401300,8,0,0,0,,,,,,0,0,,1,1571474308,1
23751,1717,31.【日期】计算后续日期,"<p>我们经常要计算，从今天往后N天之后是哪一天（哪年哪月哪日）。现在我们就可以编写一个程序，推算指定日期之后的第N天是什么日期。</p>
<p>输入：<br />? 年 月 日<br />? N</p>
<p>输出：<br />（年月日+N天后的）年.月.日</p>",1,5,,1571443200,1573401300,1,0,0,1573401300,8,0,0,0,,,,,,0,0,,1,1571474278,1
23752,1717,30.【中学】零钱换整钱,"<p>??? 小明手中有硬币，小红手中有若干张10元的纸币。已知 1 角硬币厚 1.8mm，5 角硬币厚 1.5mm，1 元硬币厚 2.0mm 。小红拿出若干张10元的纸币，小明要将 1 角的硬币放成一摞，将 5 角的硬币放成一摞，将 1 元的硬币放成一摞，如果 3 摞硬币一样高，且三摞硬币的金额之和正好等于小红要求的面值，则双方交换，否则没有办法交换。</p>
<p><strong>输入</strong>：?<br />??? 小红希望交换几张10元的纸币</p>
<p><strong>输出</strong>： <br />??? 1 角的数量,5 角的数量,1元的数量</p>",1,5,,1571443200,1573401300,1,0,0,1573401300,8,0,0,0,,,,,,0,0,,1,1571474411,1
23753,1717,28.【图形】空心数字梯形*,"<div id=""description"">
<p>输入行数 n 和首数字字符，在屏幕上输出由数字围起的高和下底宽度均 n 的空心梯形。 要求：输出的数字是循环的，即输出数字 9 后再输出的数字是 0。</p>
<p><strong>输入：<br /></strong>? 行数n 和首字符</p>
<p><strong>输出：<br /></strong>??? 空心梯形</p>
</div>",1,5,,1571464800,1573401300,1,0,0,1573401300,8,0,0,0,,,,,,0,0,,1,1571474201,1
23754,1717,29. 晕,"<p>看着这样的""回”形图案你晕吗？来做出它。</p>
<p><strong>输入：<br /></strong>??? n。正方形的边长</p>
<p><strong>输出：<br /></strong>??? 边长为 n 的数字回形方阵。</p>",1,5,,1571464800,1573401300,1,0,0,1573401300,8,0,0,0,,,,,,0,0,,1,1571474223,1
23755,1717,38. 【中学】科学记数法,"<p>对于非常大或者非常小的数据，我们通常用科学记数法来表示。例如在科技文献和电脑中经常遇到的 2.3×10<sup>6</sup> （计算机中的科学记数法表示为：2.3E6），或者 9.18×10<sup>-5 </sup>（科学记树法表示：9.18E-5）这种类型的数据。</p>
<p><strong>输入：</strong><br />??? 用科学记数法表示的数据。即为符合C语言表示的科学记数法表示。</p>
<p><strong>输出：</strong><br />??? 该数据的双精度表示</p>
<p><strong>说明：</strong><br />??? 输入数据的精度不高于小数点后50位。<br />??? 输入数据时，在<strong>实数</strong>和<strong>幂</strong>之间有<strong>空格</strong>进行分隔，空格个数不定。<br />??? 结果保留到小数点后8位，如不足8位用0补足，超过8位则截断，不进行四舍五入的处理。</p>",1,5,,1542153600,1543679700,1,0,0,1543679700,8,0,0,1,,,,,,0,0,,1,1542160722,1
23756,1717,39. 【中学】整数问题,"<div id=""description"">
<p>请输出满足以下条件的 n 位正整数的个数：</p>
<p>要求该n位整数的从高位开始前 1 位可以被 1 整除，前 2 位可以被 2*2 整除，前 3 位可以被 3*3 整除，前 4 位可以被 4*4 整除......。即该整数前 k 位都可被 k 平方整除。</p>
<p>例如：n=1，则符合条件的1位正整数为1～9，输出答案 9。n=2，符合条件的正整数为：12, 16, 20, 24, 28, 32, 36, 40, 44, 48， 52, 56, 60, 64, 68, 72, 76, 80, 84, 88, 92, 96，则输出答案22。当n=4时，2432就是一个符合题意的整数。第一位 2 可以被1整除；前2位24可以被4整除；前3位243可以被9整除；整个4位2432可以被16整除。</p>
<p><strong>输入：<br /></strong>　　n(0&lt;=n&lt;9)</p>
<p><strong>输出：<br /></strong>??? 符合该条件的n位正整数的数量</p>
<p>（本题目为软件学院2007年保研学生初试上机试题。<span style=""color: #ff0000;"" color=""#ff0000"">本题可以不用数组</span>）</p>
</div>",1,5,,1542171600,1543679700,1,0,0,1543679700,8,0,0,0,,,,,,0,0,,1,1542160826,1
23757,1717,33：数制转换,"<p>我们通常使用的都是十进制的数字，但其实在生活中也经常会使用其它进制。</p>
<p>这个题目会给你两个不同的数字，它们不属于同一进制，要求你计算出当它们分别处于何种进制之中时，两个数字相等。譬如 12 和 5 ，在十进制下它们是不等的，但若 12 使用 3 进制而 5 使用六进制或十进制时，它们的值就是相等的。因此只要选择合适的进制， 12 和 5 就可以是相等的。</p>
<p>程序的输入是两个数字 M 和 N( 其十进制的值不超过 1000000000) ，它们的进制在 2~36 之间。对于十以下的数字，用 0~9 表示，而十以上的数字，则使用大写的 A~Z 表示。</p>
<p>求出分别在 2~36 哪种进制下 M 和 N 相等。若相等则输出相应的进制，若不等则输出错误信息。当然了，对于多种可能成立的情况，找出符合要求的进制最小的一组就行了。信息的格式见测试用例。</p>",1,5,,1571443200,1573401300,1,0,0,1573401300,8,0,0,1,,,,,,0,0,,1,1571474329,0
23758,1717,（1小时）限时题1：找出平方数,"<p>从本次作业开始，我们发布一些限时题，如果你从第一次看见它，到做完这道题，保持在1小时内，说明你的编程能力有了一定提高，是可以继续开始后阶段的学习的，否则，说明你很吃力，建议你打好基础，再继续前行，否则，你会越来越吃力.....</p>
<p></p>
<p>输入两个非负整数m，n（n&gt;=m）</p>
<p>输出[m..n]区间的所有平方数之和。</p>
<p>例如：</p>
<p>输入：</p>
<p>4,9</p>
<p>输出：</p>
<p>13</p>
<p></p>
<p></p>",1,50,,1522887000,1526918100,1,0,0,1524326100,8,1,0,0,,,,,,0,0,,1,1522940738,0
23759,1717,34.【数列】求最小 m 值,"<p>求满足下列不等式的最小 m。</p>
<p>??? 1 + 2 + 3 + 4 + ...... + m ≥ n</p>
<p>例如：n=100，当 m =14 时，满足：1+2+3+4+...+13=91&lt;100，而 1<br />+2+3+4+......+14=105&gt;100。</p>
<p><strong>输入：</strong>n</p>
<p><strong>输出：</strong>m</p>",1,5,,1572739200,1574610900,1,0,0,1574610900,8,0,0,0,,,,,,0,0,,1,1573222329,1
23760,1717,38：计算通用产品代码(UPC)的校验位,"<div id=""description"">
<h2>背景</h2>
<p>许多年来，货物生产商都会把超市售卖的每件商品上放置一个条码。这种被称为通用产品代码（Universal Product Code，缩写UPC）的条码可以识别生产商和产品。超市可以通过扫描产品上的条码来确定支付此项商品的费用。每一个条码由十二位数字构成，通常这些数字会显示在条码下面。例如，包装为26盎司的Morton牌碘化盐所用条码下的数字是：</p>
<p>0 24600 01003 0</p>
<p>第一个数字表示商品的种类（0表示大部分的食品杂货，2表示需要称量的货品，3表示药品或和健康相关的商品，而5表示优惠券）。接下来的一组五位数字用来识别生产商。而第二组五位数字则用来区分产品类型（其中包括包装尺寸）。最后一位数字是“校验位”，它可以帮助鉴别先前数字中的错误。如果条码扫描出现错误，那么前十一位数字和最后一位数字可能会不一致，而超市扫描机也会拒绝整个条码。</p>
<p>下面是一种计算校验位的方法：首先把第一位、第三位、第五位、第七位、第九位和第十一位数字相加。然后把第二位、第四位、第六位、第八位和第十位数字相加。接着把第一次加法结果乘以3后再加上第二次加法的结果。随后，再把上述结果减去1。减法后的结果除以10取余数。最后，用9减去上一步骤中得到的余数。现在以Morton碘盐为例，第一组数字的加法是0+4+0+0+0+3=7，而第二组数字的加法是2+6+0+1+0=9。把第一组加法值乘以3后再加上第二组加法值得到的结果是30。再减去1，结果变为29。再把这个值除以10取余数为9。9在减去余数结果9，最终值为0。</p>
<h2>输入</h2>
<p>每次输入三行数据，第一行是UPC的第一位数字，第二行是UPC的第一组五位数字，第三行是UPC的第二组五位数字。</p>
<h2>输出</h2>
<p>UPC的校验位</p>
<h3>提示</h3>
<p>本题有隐藏测试用例。如果想多找不同的实例验证你的算法，可以拿身边书或食品背后的条码测试一下。</p>
</div>",1,5,,1572760800,1574610900,1,0,0,1574610900,8,0,0,0,,,,,,0,0,,1,1573222436,0
23761,1717,42：五年级小学生的题目,"<p>???那两个小朋友在不断进步，他们已经学会了负数和多位数，于是他们又开始进行游戏了。小明给出一堆整数和运算要求（+、-、*、/、%），小丽要找出这些整数中的最大值和最小值，然后按照小明的要求算出最大数与最小数进行算术运算的结果。</p>
<p><strong>输入：</strong><br />??? 用逗号分隔的整数序列，及其运算符和等号</p>
<p><strong>输出：</strong> <br />??? 最大数 op 最小数=结果</p>
<p><strong>说明：</strong>本题目应该可以不使用数组就可以完成，关键是如何处理负数和减法。</p>",1,5,,1523858400,1525622100,1,0,0,1525622100,8,0,0,0,,,,,,0,0,,1,1523850851,0
23763,1717,35：高精度加减法,"<div id=""description"">
<h2>背景：</h2>
<p>计算机所能完成的一个基本功能就是完成数据的计算，譬如加法、减法等等。但是在任何一种计算机上，计算中能够使用的数字都是有一定范围的，超过了范围，就没法得到精确的结果。</p>
<p>你现在接受了一个任务，要编写一个高精度计算器的核心部分。所谓高精度计算器，就是可以计算很大很大的数据的计算器。</p>
<h2>输入：</h2>
<p>输入的第一行是一个正整数，表示下面有几组数据需要计算。之后的每一行是两个十进制的正整数和一个运算符，每个整数可以由最多 500 个数字组成。运算符可以是加号或者减号。</p>
<h2>输出：</h2>
<p>对应着输入的每一行数据，输出计算的结果，每个结果占一行。</p>
</div>",1,10,,1572847200,1574610900,1,0,0,1574610900,8,0,0,1,,,,,,0,0,,1,1573222350,0
23764,1717,王允-去掉字符串中的元音字符,"<p>输入一个正整数n（n&gt;0），表示接下来要有n行字符串。</p>
<p>接下来，有n个字符串输入（每个字符串占一行）</p>
<p>要求去掉每一个字符串中的元音字符：a，e，i，o，u，组成新的字符串输出出来。</p>
<p>若原字符串中没有上述字符，则输出原字符串。</p>
<p></p>
<p>例如：</p>
<p>输入：</p>
<p>2</p>
<p>my? book</p>
<p>you are boy！</p>
<p>输出：</p>
<p>my bk</p>
<p>y r by！</p>
<p></p>
<p>例如：</p>
<p>输入</p>
<p>1</p>
<p>Love</p>
<p>输出</p>
<p>Lv</p>
<p>（所以你看，想表达爱意，就给她买个Lv包吧！）</p>",1,50,,1572073800,1574761500,1,0,0,1573379100,8,1,0,0,,,,,,0,0,,1,1572346678,0
23765,1717,45：输出平方数的个数,"<p>输入两个非负整数m，n（n&gt;=m）</p>
<p>输出[m,n]区间里的平方数的个数</p>
<p>例如：</p>
<p>输入</p>
<p>4,9</p>
<p>输出</p>
<p>2</p>
<p></p>",1,10,,1574503200,1576425300,1,0,0,1576425300,8,1,0,0,,,,,,0,0,,1,1574444403,0
23766,1717,仲测试3-2--文件批量改名,"<p>输入两个非负整数m,n（位数不确定，n&gt;=m）</p>
<p>给定一个字符串构成的文件名，对文件名进行批量改名。（扩展名须保持不变，且扩展名不仅限于MP3，扩充的位数以n的值为参照）</p>
<p>例如：</p>
<p>输入：</p>
<p>99,103</p>
<p>music.MP3</p>
<p>输出</p>
<p>music099.MP3</p>
<p>music100.MP3</p>
<p>music101.MP3</p>
<p>music102.MP3</p>
<p>music103.MP3</p>
<p></p>",1,50,,1574061000,1574068800,1,0,0,1574068800,8,1,0,0,,,,,,0,0,,1,1574060571,0
23767,1717,39.【字符】删除重复字符,"<h3>背景：</h3>
<p>输入一个长度不超过 100 的字符串，删除串中的重复字符。</p>
<p><span style=""font-size: large;"" size=""4""><strong>输入：</strong></span></p>
<p>输入要检查的字符串，长度不超过100个字符。例如：abacaeedabcdcd。</p>
<p><strong><span style=""font-size: large;"" size=""4"">输出：</span></strong></p>
<p>删除重复字符后的字符串。例如：abced。</p>",1,5,,1573179300,1575215700,1,0,0,1575215700,8,0,0,1,,,,,,0,0,,1,1573221131,1
23768,1717,40. 【字符】串的减法,"<p>输入字符串s和t（串长不超过80个字符），将在字符串s中出现，但未在字符串t中出现的字符组成一个新的字符串放在u中，u中字符按原字符串中字符顺序排列，不去掉重复字符，输出u。</p>
<p>例如：当s=""112345""，t=""2467""时，u=""1135""。</p>
<p><strong>输入：<br /></strong>　　第一行为串s<br />　　第二行为串t</p>
<p><strong>输出：</strong><br />????? 串u</p>",1,5,,1573179300,1575215700,1,0,0,1575215700,8,0,0,1,,,,,,0,0,,1,1573221195,1
23769,1717,41.【字符】合并字符串,"<p>输入两个已经按从小到大顺序排列好的字符串，编写一个合并两个字符串的函数，使合并后的字符串，仍然是从小到 大排列。</p>
<p><span style=""font-size: large;"" size=""4""><strong>输入：</strong></span><br />??????????? 两个已经排好顺序（升序）的两个字符串</p>
<p><span style=""font-size: large;"" size=""4""><strong>输出：</strong></span><br />????????? ? 一个合并在一起的有序（升序）的字符串</p>
<p><span style=""font-size: large;"" size=""4""><strong>要求：<br /></strong></span>??????????? 设计一个效率尽量高的算法，对每个字符串只扫描一遍就可以了。<br />?????????? ?如果采用先进行串连接，然后再进行排序的算法，则效率太低了。</p>",1,5,,1573179300,1575214200,1,0,0,1575214200,8,0,0,1,,,,,,0,0,,1,1575187034,1
23770,1717,43. 【日期】黑色星期五（数组）,"<p>在西方，星期五和数字13都代表着坏运气，两个不幸的个体最后结合成超级不幸的一天。所以，不管哪个月的十三日又恰逢星期五就叫""黑色星期五”。（建议你把之前的程序改为函数，这样，这道题就容易很多了）</p>
<p><strong>输入：</strong></p>
<p><strong>??? </strong>年份</p>
<p><strong>输出：</strong></p>
<p><strong>??? </strong>判断该年是否包含黑色星期五，如包含，给出具体日期</p>",1,5,,1573171200,1575215700,1,0,0,1575215700,8,0,0,1,,,,,,0,0,,1,1573221359,1
23771,1717,42：猜数字,"<p>有如下一组数字，其中每个数字都在 1 ~ 63 之间，</p>
<p>?1? 3 ?5 ?7 ?9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63<br />?2? 3 ?6 ?7 10 11 14 15 18 19 22 23 26 27 30 31 34 35 38 39 42 43 46 47 50 51 54 55 58 59 62 63<br />?4? 5 ?6 ?7 12 13 14 15 20 21 22 23 28 29 30 31 36 37 38 39 44 45 46 47 52 53 54 55 60 61 62 63<br />?8? 9 10 11 12 13 14 15 24 25 26 27 28 29 30 31 40 41 42 43 44 45 46 47 56 57 58 59 60 61 62 63<br />16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63<br />32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63</p>
<p>现在需要编写一个程序，当从键盘输入某数字在且仅在哪几行出现了，该程序可以“猜”出这个数字是几。</p>
<h3>输入：</h3>
<p>??? 程序的输入是一串以空白符分开的数字，当输入 0 时表示输入结束。</p>
<h3>输出：</h3>
<p>??? 输出猜到的数字。</p>",1,5,,1573171200,1575215700,1,0,0,1575215700,8,0,0,1,,,,,,0,0,,1,1573221318,0
23772,1717,44. 【大学】北理工的恶龙,"<p><strong>背景：<br /></strong>最近，北理工出现了一只恶龙，它长着很多 头，而且还会吐火，它将会把北理工烧成废墟， 于是，校长下令召集全校所有勇士杀死这只恶龙。要杀死这只龙，必须把它所有的头都砍掉，每个勇士只能砍一个龙头，龙的每个头大小都不一样，一个勇士只有在身高<strong>不小于</strong>龙头的直径的情况下才能砍下它。而且勇士们要求，砍下一个龙头必须得到和自己身高厘米数一样的学分。校长想花 最少的学分数 杀死恶龙，于是找到你寻求帮助。</p>
<p><strong>输入：<br /></strong>第一行 龙头数 n , 勇士人数 m （ 1&lt;=n, m&lt;=100 ） 接下来 n 行，每行包含一个整数，表示龙头的直径 接下来 m 行，每行包含一个整数，表示勇士的身高 l</p>
<p><strong>?输出：<br /></strong>?如果勇士们能完成任务，输出校长需要花的最小费用；否则输 出 “bit is doomed! ”</p>",1,5,,1573171200,1575215700,1,0,0,1575215700,8,0,0,1,,,,,,0,0,,1,1573221391,1
23773,1717,46：子数整除,"<p>对于一个五位数a1a2a3a4a5，可将其拆分为三个子数：</p>
<ul>
<li>sub1=a1a2a3</li>
<li>sub2=a2a3a4</li>
<li>sub3=a3a4a5</li>
</ul>
<p>例如，五位数20207可以拆分成：</p>
<ul>
<li>sub1=202</li>
<li>sub2=020（=20）</li>
<li>sub3=207</li>
</ul>
<p>现在给定一个正整数K，要求你编程求出10000到30000之间所有满足下述条件的五位数，条件是这些五位数的三个子数sub1、sub2、sub3都可被K整除。（重复性的代码建议写成函数）</p>
<p>输出时请按照由小到大的顺序排列（每行输出一个数）。</p>",1,5,,1574467200,1576425300,1,0,0,1576425300,8,0,0,1,,,,,,0,0,,1,1574444383,0
23774,1717,47：扫雷,"<h2>背景</h2>
<p>你玩儿过扫雷游戏吧？有个操作系统中带了这个小游戏，那个系统叫什么来着？;-)在游戏中要想过关，就必须要在一个 NxM 的区域上找出所有的地雷。游戏过程中，计算机会在地图上显示一些数字从而帮助你确定哪里有地雷。例如，在下面这个有两颗地雷的 4x4 的地图（*表示地雷）：</p>
<pre>*...<br />....<br />.*..<br />.... </pre>
<p>根据上面的地图，可以计算出应该提供给游戏者的数字如下所示：</p>
<pre>*100<br />2210<br />1*10<br />1110 </pre>
<p>每个数字表示了该方格周围到底有几个地雷，当然，一个方格周围最多的时候只会有八个。（计算雷个数的程序可以写成一个函数）</p>
<h2>输入</h2>
<p>输入中将包括一系列的地图，每个地图的第一行有两个整数 n 和 m（0 &lt;n,m &lt;= 100），它们表示了地图的行数和列数。下面的 n 行每行都有 m 个字符，其中 ""."" 表示安全而 ""*"" 表示地雷。如果地图的 n 和 m 都为 0，则表示输入结束。</p>
<h2>输出</h2>
<p>针对每一个地图，首先输出一行：</p>
<pre>Field #x:</pre>
<p>其中 x 是当前地图的编号（从 1 开始）。下面的 n 行则将地图中的 ""."" 以数字表示，该数字表示该方格周围有多少颗地雷。</p>
<p></p>
<h2>来源</h2>
<p>http://acm.uva.es/problemset/v101/10189.html</p>",1,5,,1574467200,1576425300,1,0,0,1576425300,8,0,0,1,,,,,,0,0,,1,1574444440,0
23775,1717,52. 回文字符串——递归,"<p>??? 有一种特殊形式的字符串，其正反序相同，被称为“回文字符串”。例如LeveL就是一个回文字符串。</p>
<p><strong>输入：</strong><br />????? ??? 字符串</p>
<p><strong>输出：</strong><br />????? ??? Yes或者No</p>
<p><strong>说明：</strong><br />????? ??? 如输出Yes，说明输入的字符串是一个回文字符串<br />????? ??? 输出No，说明输入的字符串不是一个回文字符串<br />????? ??? 请使用递归算法实现。</p>",1,5,,1572584400,1576425300,1,0,0,1576425300,8,0,0,1,,,,,,0,0,,1,1575212672,0
23776,1717,54.计算子字符串个数,"<p>字符串匹配问题：输入一个字符串，计算其中包含的连续给定的子字符串的个数。</p>
<p>例如输入字符串"" EFABCABCABCDABCDD ” , 给定子字符串"" ABC” ，输出是 3 。</p>
<p>函数原型： int countsub( char *str, char *subs ) 。</p>
<p>参数说明： str 保存输入的字符串的首地址， subs 保存需要统计的子字符串的首地址。</p>
<p>返回值：包含的连续子字符串的个数。</p>",1,5,,1542949200,1544802900,1,0,0,1544802900,8,0,0,0,,,,,,0,0,,1,1542161471,1
23777,1717,50. 【小学递归】杀鸡用牛刀——要用递归啊！,"<p><span style=""font-size: large;"" size=""4""><strong>背景：<br /></strong></span>??? 哈哈！我们终于学了递归了，现在大家一定感到非常有意思吧，那个典型的""汉诺塔”问题，一个非常短的程序居然可以完成如此复杂的工作，真是神奇啊！来吧，让我们也动手编写一个递归程序，当然，我们要编写的不可能太复杂。</p>
<p><span style=""font-size: large;"" size=""4""><strong>功能：</strong></span><br />??? 求整数 n 到 m 区间的累加和，其中n&lt;=m。</p>
<p><span style=""font-size: large;"" size=""4""><strong>输入：</strong></span><br />??? 区间的起始点n? ?区间的终止点m</p>
<p><strong><span style=""font-size: large;"" size=""4"">输出：</span></strong><br />??? 累加和</p>
<p><span style=""font-size: large;"" size=""4""><strong>要求：</strong></span><br />??? 使用递归算法完成。如此简单的题目当然要有隐含的测试用例啦，就3个，看看谁能猜出来。</p>",1,5,,1575176400,1576425300,1,0,0,1576425300,8,0,0,1,,,,,,0,0,,1,1575212597,1
23778,1717,55.【大学递归】求解平方根,"<p>小明上来大学，学习了用求解平方根的迭代公式。</p>
<p></p>
<p>其中：p 为 x 的近似平方根<img src=""@@PLUGINFILE@@/sqrt.JPG"" width=""580"" height=""140"" />，e 是结果允许的误差。</p>
<p><strong>输入：x, e</strong></p>
<p><strong>输出：p? </strong>保留小数点后 8 位。</p>",1,5,,1575176400,1576425300,1,0,0,1576425300,8,0,0,0,,,,,,0,0,,1,1575359096,1
23779,1717,51. 【中学】求最大公约数——递归,"<p>请使用递归算法计算正整数n和m的最大公约数GCD(n,m)。</p>
<p>　　 ???????? = m??????????? ?当 m&lt;=n 且 n mod m =0<br />GCD(N,M) = GCD(m,n)? ?当n&lt;m时<br />????????????????? = GCD(m, n mod m)??? ?其他</p>
<p><strong>输入：<br />??????? </strong>n和m</p>
<p><strong>输出：</strong><br />??????? n和m的最大公约数</p>",1,5,,1575176400,1576425300,1,0,0,1576425300,8,0,0,1,,,,,,0,0,,1,1575212633,1
23780,1717,54. 【数列递归】求序列之和——递归,"<p>请使用递归算法求下列序列的前n项之和。<br />??????????? 1 + 1/2 - 1/3 + 1/4?-1/5 ......</p>
<p><strong>输入：</strong><br />??????? n</p>
<p><strong>输出：<br /></strong>??????? 序列的前n项和（精确到小数点之后第6位）</p>",1,5,,1575176400,1576425300,1,0,0,1576425300,8,0,0,0,,,,,,0,0,,1,1575212748,1
23781,1717,48. 【字符】压缩文本文件,"<p><strong>背景：</strong></p>
<p>??? 压缩是一种有效的减小数据量的方法，目前已经被广泛应用于各种类型的信息系统之中。</p>
<p>??? 一种压缩文本文件（假设文件中不包含数字）的方法如下：</p>
<p>??? 1. 原始文本文件中的非字母的字符，直接拷贝到压缩文件中；</p>
<p>??? 2. 原始文件中的词（全部由字母组成），如果是第一次出现，则将该词加入到一个词的列表中，并拷贝到压缩文件中；否则该词不拷贝到压缩文件中，而是将该词在词的列表中的位置拷贝到压缩文件中。</p>
<p>??? 3. 词的列表的起始位置为 1 。 词的定义为文本中由大小写字母组成的最大序列。大写字母和小写字母认为是不同的字母，即 abc 和 Abc 是不同的词。词的例子如下： x-ray 包括两个词 x 和 ray；mary's 包括两个词 mary 和 s；a c-Dec 包括三个词 a 和 c 和 Dec 编写一个程序，输入为一组字符串，输出为压缩后的文本。</p>
<p><strong>输入：</strong></p>
<p>??? 输入为一段文本，可以假设输入中不会出现数字、每行的长度不会超过 80 个字符，并且输入文本的大小不会超过 10M。</p>
<p><strong>输出：</strong></p>
<p>压缩后的文本。</p>",1,5,,1574467200,1576425300,1,0,0,1576425300,8,0,0,0,,,,,,0,0,,1,1574444493,1
23782,1717,53：小蜜蜂,"<p>一只小蜜蜂在如下图所示的蜂窝上爬行。它爬行时，只能从一个格爬到相邻的大号格子中。例如，从 1 号格子可以爬到 2 号或者 3 号格子，从 2 号则可以爬到 3 号或者 4 号格子。</p>
<p>?<img src=""@@PLUGINFILE@@/bee.PNG"" width=""895"" height=""480"" /></p>
<p>??? 请问从一个格子 a 爬到一个格子 b 一共有多少种可行的路线。（这道题需要你将之前的某个程序写成函数）</p>
<h3>输入：</h3>
<p>????分别是起始点 a 和终止点 b 的编号。（ a 和 b 在 1~100 之间，且 a&lt;b 。）</p>
<h3>输出：</h3>
<p><span style=""font-size: large;"" size=""4"">??? 方案数量。</span></p>",1,5,,1575176400,1576425300,1,0,0,1576425300,8,0,0,1,,,,,,0,0,,1,1575212713,0
23783,1717,52. 铺地板,"<div>
<h3>背景：</h3>
<p>??? 你是一名室内装潢工程队的配料员。你的伙伴们喜欢采用“之”字型的方式铺大理石地砖，图案如下：</p>
<table style=""width: 100%;"" cellpadding=""1"" cellspacing=""1"" border=""1"">
<tbody>
<tr>
<td valign=""top"" width=""20%"">1</td>
<td valign=""top"" width=""20%"">2</td>
<td valign=""top"" width=""20%"">6</td>
<td valign=""top"" width=""20%"">7</td>
<td valign=""top"" width=""20%"">15</td>
</tr>
<tr>
<td valign=""top"" width=""20%"">3</td>
<td valign=""top"" width=""20%"">5</td>
<td valign=""top"" width=""20%"">8</td>
<td valign=""top"" width=""20%"">14</td>
<td valign=""top"" width=""20%"">16</td>
</tr>
<tr>
<td valign=""top"" width=""20%"">4</td>
<td valign=""top"" width=""20%"">9</td>
<td valign=""top"" width=""20%"">13</td>
<td valign=""top"" width=""20%"">17</td>
<td valign=""top"" width=""20%"">22</td>
</tr>
<tr>
<td valign=""top"" width=""20%"">10</td>
<td valign=""top"" width=""20%"">12</td>
<td valign=""top"" width=""20%"">18</td>
<td valign=""top"" width=""20%"">21</td>
<td valign=""top"" width=""20%"">23</td>
</tr>
<tr>
<td valign=""top"" width=""20%"">11</td>
<td valign=""top"" width=""20%"">19</td>
<td valign=""top"" width=""20%"">20</td>
<td valign=""top"" width=""20%"">24</td>
<td valign=""top"" width=""20%"">25</td>
</tr>
</tbody>
</table>
<p>学了 C 语言以后，你决定编写一个程序，帮助你的同伴生成这样的图形。</p>
<h3>输入：</h3>
<p>????方阵N的大小。</p>
<h3>输出</h3>
<p>??? 方阵。</p>
</div>",1,5,,1526533200,1528041300,1,0,0,1528041300,8,0,0,1,,,,,,0,0,,1,1526568729,1
23784,1717,59.采用指针对数组进行排序,"<p>要求你使用指针，对一个输入的字符串数组进行排序，输出排序结果。</p>
<p>为了防止你回避指针，我们已经将函数声明和主函数都写好了，这样，你就不得不用指针才能完成任务了</p>
<p></p>
<p>例子很简单，就不给了</p>
<p>看测例吧！</p>
<p></p>",1,5,,1528348200,1529769300,1,0,0,1529769300,8,0,0,0,,,,,,0,0,,1,1531162900,0
23785,1717,56.合并排序,"<p>要求，将两个已经排好顺序的字符串合并到一个字符串里</p>
<p>main函数和函数的定义已经写好了，你只能使用指针来完成了。</p>
<p></p>",1,5,,1576386000,1578238500,1,0,0,1578238500,8,0,0,0,,,,,,0,0,,1,1576577532,0
